date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:26:06	146/146	---M--	403	error ('Forbidden')	text/html	etag:%221aa136285fd6f0b034405bd3e38609ce:1507218597%22	http://cloud.typography.com/6646512/657386/css/fonts.css	C:/Websites/Coke_Pakistan/cloud.typography.com/6646512/657386/css/fonts.10.delayed	(from http://www.coca-cola.com.pk/en/home/)
15:26:06	113314/113314	---M-Z	200	added ('OK')	application/javascript	etag:%221baa2-571e993f244c0%22	http://www.coca-cola.com.pk/etc.clientlibs/clientlibs/granite/jquery.min.js	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/etc.clientlibs/clientlibs/granite/jquery.min.js	(from http://www.coca-cola.com.pk/en/home/)
15:26:07	2850/2850	---M-Z	200	added ('OK')	application/javascript	etag:%220f29d15f7ef4566a4f3c77275f4f8575%22	http://go.s.coke.com/2.1.3/etc/clientlibs/go/lib/Cookie.min.js	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/clientlibs/go/lib/Cookie.min.js	(from http://www.coca-cola.com.pk/en/home/)
15:26:08	1555/1555	---M--	400	error ('Bad%20Request')	text/html	date:Fri,%2003%20Aug%202018%2010:26:06%20GMT	http://www.googletagmanager.com/gtm.js?id=	C:/Websites/Coke_Pakistan/www.googletagmanager.com/gtm.135445.delayed	(from http://www.coca-cola.com.pk/en/home/)
15:26:09	496993/496993	---M-Z	200	added ('OK')	text/css	etag:%2274f1da31ee3763b929a2b4e24617b5ac%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css	(from http://www.coca-cola.com.pk/en/home/)
15:26:10	4757/4757	---M-Z	200	added ('OK')	application/javascript	etag:%22611c17a643815ac37471a01d9839b4e5%22	http://go.s.coke.com/2.1.3/etc/designs/projectux/clientlib-common/common.min.js	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux/clientlib-common/common.min.js	(from http://www.coca-cola.com.pk/en/home/)
15:26:10	14310/14310	---M-Z	200	added ('OK')	image/png	etag:%2237e6-571e9664d832a%22	http://www.coca-cola.com.pk/etc/designs/projectux-coca-cola/main/images/logo-home.png	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/etc/designs/projectux-coca-cola/main/images/logo-home.png	(from http://www.coca-cola.com.pk/en/home/)
15:26:10	7634/7634	---M-Z	200	added ('OK')	image/png	etag:%221dd2-571e8473bb540%22	http://www.coca-cola.com.pk/etc/designs/projectux-coca-cola/main/images/logo-small.png	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/etc/designs/projectux-coca-cola/main/images/logo-small.png	(from http://www.coca-cola.com.pk/en/home/)
15:26:11	0/0	---M--	200	added ('OK')	text/css	etag:%22d41d8cd98f00b204e9800998ecf8427e%22	http://go.s.coke.com/2.1.3/etc/designs/projectux/clientlib-common/components/CarouselBillboard.min.css	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux/clientlib-common/components/CarouselBillboard.min.css	(from http://www.coca-cola.com.pk/en/home/)
15:26:11	5473/5473	---M-Z	200	added ('OK')	application/javascript	etag:%22f80e3a25c89e2aca04c53ddd625a469e%22	http://go.s.coke.com/2.1.3/etc/designs/projectux/clientlib-common/components/CarouselBillboard.min.js	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux/clientlib-common/components/CarouselBillboard.min.js	(from http://www.coca-cola.com.pk/en/home/)
15:26:12	96/96	---M-Z	200	added ('OK')	text/css	etag:%22e7b50824f2f7548af22980f45d178fd5%22	http://go.s.coke.com/2.1.3/etc/designs/projectux/clientlib-common/components/SocialFeed.min.css	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux/clientlib-common/components/SocialFeed.min.css	(from http://www.coca-cola.com.pk/en/home/)
15:26:12	513/513	---M-Z	200	added ('OK')	application/javascript	etag:%22fc6ff7ff2d2623f733ad61459ea7de91%22	http://go.s.coke.com/2.1.3/etc/designs/projectux/clientlib-common/components/SocialFeed.min.js	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux/clientlib-common/components/SocialFeed.min.js	(from http://www.coca-cola.com.pk/en/home/)
15:26:12	5974/5974	---M-Z	200	added ('OK')	image/gif	etag:%221756-571e84a8e7df8%22	http://www.coca-cola.com.pk/etc/designs/projectux-coca-cola/main/images/loading.gif	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/etc/designs/projectux-coca-cola/main/images/loading.gif	(from http://www.coca-cola.com.pk/en/home/)
15:26:13	1015/1015	---M-Z	200	added ('OK')	application/javascript	etag:%22ffaa5e52e22ba1e7d0e7aa6d4ccc7a24%22	http://cdn.livefyre.com/Livefyre.js	C:/Websites/Coke_Pakistan/cdn.livefyre.com/Livefyre.js	(from http://www.coca-cola.com.pk/en/home/)
15:26:13	1647/1647	---M-Z	200	added ('OK')	application/javascript	etag:%2298528b4848df0617dbf3074929acc26c%22	http://go.s.coke.com/2.1.3/etc/designs/projectux/componentsLib/janrainAuth.min.js	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux/componentsLib/janrainAuth.min.js	(from http://www.coca-cola.com.pk/en/home/)
15:26:13	1572/1572	---M-Z	200	added ('OK')	image/png	etag:%22624-571e85e27f35f%22	http://www.coca-cola.com.pk/content/dam/GO/coca-cola/shared/social-icons/social-facebook135x135.png	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/content/dam/GO/coca-cola/shared/social-icons/social-facebook135x135.png	(from http://www.coca-cola.com.pk/en/home/)
15:26:13	1799/1799	---M-Z	200	added ('OK')	image/png	etag:%22707-571e85e227132%22	http://www.coca-cola.com.pk/content/dam/GO/coca-cola/shared/social-icons/social-twitter135x135.png	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/content/dam/GO/coca-cola/shared/social-icons/social-twitter135x135.png	(from http://www.coca-cola.com.pk/en/home/)
15:26:14	4478/4478	---M-Z	200	added ('OK')	image/png	etag:%22117e-571e85e2186d1%22	http://www.coca-cola.com.pk/content/dam/GO/coca-cola/shared/social-icons/social-google135x135.png	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/content/dam/GO/coca-cola/shared/social-icons/social-google135x135.png	(from http://www.coca-cola.com.pk/en/home/)
15:26:16	12184/12184	---M-Z	200	added ('OK')	image/png	etag:%222f98-571e993fd15af%22	http://www.coca-cola.com.pk/content/dam/GO/coca-cola/pakistan/updates/optimize/01-coca-cola.png	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/content/dam/GO/coca-cola/pakistan/updates/optimize/01-coca-cola.png	(from http://www.coca-cola.com.pk/en/home/)
15:26:17	14575/14575	---M-Z	200	added ('OK')	image/png	etag:%2238ef-571e8df36cce0%22	http://www.coca-cola.com.pk/content/dam/GO/coca-cola/pakistan/updates/optimize/03-sprite.png	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/content/dam/GO/coca-cola/pakistan/updates/optimize/03-sprite.png	(from http://www.coca-cola.com.pk/en/home/)
15:26:17	17805/17805	---M-Z	200	added ('OK')	image/png	etag:%22458d-571e84a82f100%22	http://www.coca-cola.com.pk/content/dam/GO/coca-cola/pakistan/updates/optimize/02-diet-coke.png	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/content/dam/GO/coca-cola/pakistan/updates/optimize/02-diet-coke.png	(from http://www.coca-cola.com.pk/en/home/)
15:26:18	6581/6581	---M-Z	200	added ('OK')	application/javascript	etag:%222cba3b6a07ac1a0d428398c075e68a3c%22	http://go.s.coke.com/2.1.3/etc/designs/projectux/main.min.js	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux/main.min.js	(from http://www.coca-cola.com.pk/en/home/)
15:26:18	16909/16909	---M-Z	200	added ('OK')	image/png	etag:%22420d-571e84a920454%22	http://www.coca-cola.com.pk/content/dam/GO/coca-cola/pakistan/updates/optimize/04-fanta.png	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/content/dam/GO/coca-cola/pakistan/updates/optimize/04-fanta.png	(from http://www.coca-cola.com.pk/en/home/)
15:26:18	3600/3600	---M-Z	200	added ('OK')	image/png	etag:%22e10-571e993f244c0%22	http://www.coca-cola.com.pk/content/dam/GO/coca-cola/pakistan/updates/optimize/logo-footer.png	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/content/dam/GO/coca-cola/pakistan/updates/optimize/logo-footer.png	(from http://www.coca-cola.com.pk/en/home/)
15:26:18	870/870	---M-Z	200	added ('OK')	image/png	etag:%22366-571e84a8e9d39%22	http://www.coca-cola.com.pk/etc/designs/projectux-coca-cola/main/images/country-picker.png	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/etc/designs/projectux-coca-cola/main/images/country-picker.png	(from http://www.coca-cola.com.pk/en/home/)
15:26:19	1473/1473	---M-Z	200	added ('OK')	application/javascript	etag:%2212995313bede69ecf7b2b410d6f54ae7%22	http://go.s.coke.com/2.1.3/etc/designs/projectux/cookiesjs.min.js	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux/cookiesjs.min.js	(from http://www.coca-cola.com.pk/en/home/)
15:26:19	54763/54763	---MCZ	200	added ('OK')	image/png	etag:%22d5eb-571e85e1f1540%22	http://www.coca-cola.com.pk/content/dam/GO/coca-cola/shared/social-icons/social-instagram135x135.png	C:/Websites/Coke_Pakistan/www.coca-cola.com.pk/content/dam/GO/coca-cola/shared/social-icons/social-instagram135x135.png	(from http://www.coca-cola.com.pk/en/home/)
15:26:19	56/56	---M-Z	200	added ('OK')	application/javascript	etag:%2262c74afbb7fd9cbcea799db7736e1acf%22	http://go.s.coke.com/2.1.3/etc/clientlibs/go/version.min.js	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/clientlibs/go/version.min.js	(from http://www.coca-cola.com.pk/en/home/)
15:26:19	39855/39855	---M-Z	200	added ('OK')	text/css	etag:%222e19f5a58c709b2b86843ad1ab3b5178%22	http://go.s.coke.com/2.1.3/etc/designs/projectux/clientlib-common/common.min.css	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux/clientlib-common/common.min.css	(from http://www.coca-cola.com.pk/en/home/)
15:26:21	243/243	---M--	403	error ('Forbidden')	application/xml	date:Fri,%2003%20Aug%202018%2010:26:18%20GMT	http://go.s.coke.com/2.1.3/etc/img/icons/fancybox_sprite.png	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/img/icons/fancybox_sprite.png	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:21	243/243	---M--	403	error ('Forbidden')	application/xml	date:Fri,%2003%20Aug%202018%2010:26:19%20GMT	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/styles/fancybox_loading.gif	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/styles/fancybox_loading.gif	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:22	243/243	---M--	403	error ('Forbidden')	application/xml	date:Fri,%2003%20Aug%202018%2010:26:19%20GMT	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/styles/blank.gif	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/styles/blank.gif	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:22	243/243	---M--	403	error ('Forbidden')	application/xml	date:Fri,%2003%20Aug%202018%2010:26:20%20GMT	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/styles/fancybox_overlay.png	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/styles/fancybox_overlay.png	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:22	243/243	---M--	403	error ('Forbidden')	application/xml	date:Fri,%2003%20Aug%202018%2010:26:20%20GMT	http://go.s.coke.com/2.1.3/etc/img/icons/fancybox_sprite@2x.png	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/img/icons/fancybox_sprite@2x.png	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:23	243/243	---M--	403	error ('Forbidden')	application/xml	date:Fri,%2003%20Aug%202018%2010:26:20%20GMT	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/styles/fancybox_loading@2x.gif	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/styles/fancybox_loading@2x.gif	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:23	243/243	---M--	403	error ('Forbidden')	application/xml	date:Fri,%2003%20Aug%202018%2010:26:21%20GMT	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/styles/fancybox_buttons.png	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/styles/fancybox_buttons.png	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:26	36956/36956	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223951a07194815f62cb123502802fc039%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/ywft-jute.eot	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/ywft-jute.eot	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:28	17340/17340	---M-Z	200	added ('OK')	application/font-woff	etag:%22c842ba8d8616ea143419313c011c76c9%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/ywft-jute.woff	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/ywft-jute.woff	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:28	36956/36956	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%223951a07194815f62cb123502802fc039%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/ywft-jute.eot?	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/ywft-juted41d.eot	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:29	36360/36360	---M-Z	200	added ('OK')	application/font-sfnt	etag:%22edc2ea01a1512538dbb9ba6f94fa878d%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/ywft-jute.ttf	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/ywft-jute.ttf	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:29	1536/1536	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22cc8d747f3459f27cc2be6723d200c229%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/Coke-FM.eot?-iaxvub	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/Coke-FMdc4a.eot	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:29	567700/567700	---MCZ	200	added ('OK')	application/javascript	etag:%22496aa90a3042b5290f09c88d3808534c%22	http://go.s.coke.com/2.1.3/etc/designs/projectux/footerLibs.min.js	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux/footerLibs.min.js	(from http://www.coca-cola.com.pk/en/home/)
15:26:29	1536/1536	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22cc8d747f3459f27cc2be6723d200c229%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/Coke-FM.eot?	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/Coke-FMd41d.eot	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:30	1304/1304	---M-Z	200	added ('OK')	application/font-woff	etag:%222b60c833b1e9bf93931626cece6e26ad%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/Coke-FM.woff?-iaxvub	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/Coke-FMdc4a.woff	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:30	1372/1372	---M-Z	200	added ('OK')	application/font-sfnt	etag:%2285a9de3f47ec59fac0c07eecbb9457df%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/Coke-FM.ttf?-iaxvub	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/Coke-FMdc4a.ttf	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:31	1694/1694	---M-Z	200	added ('OK')	image/svg+xml	etag:%221c02c0b8d28eff6c0dc5a4ea702f0e56%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/Coke-FM.svg?-iaxvub	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/Coke-FMdc4a.svg	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:32	2964/2964	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%229f36562051433129207da1c6337c7492%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/FM-Player.eot?-jv7yoa	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/FM-Playercd0e.eot	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:32	2964/2964	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%229f36562051433129207da1c6337c7492%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/FM-Player.eot?	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/FM-Playerd41d.eot	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:33	2244/2244	---M-Z	200	added ('OK')	application/font-woff	etag:%2239ac66f6495bbc95f40407e3277e7b14%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/FM-Player.woff?-jv7yoa	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/FM-Playercd0e.woff	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:34	2792/2792	---M-Z	200	added ('OK')	application/font-sfnt	etag:%22258b9c152a2191423136178acd163b36%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/FM-Player.ttf?-jv7yoa	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/FM-Playercd0e.ttf	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:34	5354/5354	---M-Z	200	added ('OK')	image/svg+xml	etag:%22b1010bcb1786a7b02c79b1c3b3aeab13%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/FM-Player.svg?-jv7yoa	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/FM-Playercd0e.svg	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:35	3924/3924	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22467310172159b43c800e037a417f3652%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/cc-go.eot?grb1kt	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/cc-god525.eot	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:36	3924/3924	---M-Z	200	added ('OK')	application/vnd.ms-fontobject	etag:%22467310172159b43c800e037a417f3652%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/cc-go.eot?	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/cc-god41d.eot	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
15:26:36	3844/3844	---M-Z	200	added ('OK')	application/font-woff	etag:%2212fdfdeb1ddff99a7186a857f3e2f863%22	http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/cc-go.woff?grb1kt	C:/Websites/Coke_Pakistan/go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main/fonts/cc-god525.woff	(from http://go.s.coke.com/2.1.3/etc/designs/projectux-coca-cola/main.min.css)
